"lit_prev","crates","cluster","LP","pig_prev"
"583",0.80538,10,0.63,"ALP",0.75
"584",0.84758,10,0.63,"ALP",0.8
"585",0.90228,10,0.63,"ALP",0.85
"586",0.93894,10,0.63,"ALP",0.9
"587",0.99706,10,0.63,"ALP",0.95
"588",1,10,0.63,"ALP",1
"589",0.00726,10,0.8,"ALP",0.01
"590",0.10528,10,0.8,"ALP",0.05
"591",0.13946,10,0.8,"ALP",0.1
"592",0.20002,10,0.8,"ALP",0.15
"593",0.24044,10,0.8,"ALP",0.2
"594",0.29606,10,0.8,"ALP",0.25
"595",0.3404,10,0.8,"ALP",0.3
"596",0.39566,10,0.8,"ALP",0.35
"597",0.4406,10,0.8,"ALP",0.4
"598",0.49302,10,0.8,"ALP",0.45
"599",0.5388,10,0.8,"ALP",0.5
"600",0.59286,10,0.8,"ALP",0.55
"601",0.63618,10,0.8,"ALP",0.6
"602",0.6905,10,0.8,"ALP",0.65
"603",0.73436,10,0.8,"ALP",0.7
"604",0.79122,10,0.8,"ALP",0.75
"605",0.8299,10,0.8,"ALP",0.8
"606",0.8912,10,0.8,"ALP",0.85
"607",0.9195,10,0.8,"ALP",0.9
"608",0.99556,10,0.8,"ALP",0.95
"609",1,10,0.8,"ALP",1
"610",0.00648,10,1,"ALP",0.01
"611",0.1019,10,1,"ALP",0.05
"612",0.11654,10,1,"ALP",0.1
"613",0.19394,10,1,"ALP",0.15
"614",0.22136,10,1,"ALP",0.2
"615",0.28862,10,1,"ALP",0.25
"616",0.32536,10,1,"ALP",0.3
"617",0.385,10,1,"ALP",0.35
"618",0.42674,10,1,"ALP",0.4
"619",0.48224,10,1,"ALP",0.45
"620",0.52582,10,1,"ALP",0.5
"621",0.582,10,1,"ALP",0.55
"622",0.62446,10,1,"ALP",0.6
"623",0.68146,10,1,"ALP",0.65
"624",0.72258,10,1,"ALP",0.7
"625",0.78416,10,1,"ALP",0.75
"626",0.81818,10,1,"ALP",0.8
"627",0.88654,10,1,"ALP",0.85
"628",0.90896,10,1,"ALP",0.9
"629",0.99424,10,1,"ALP",0.95
"630",1,10,1,"ALP",1
"631",0.00597333333333333,30,0.01,"ALP",0.01
"632",0.0479666666666667,30,0.01,"ALP",0.05
"633",0.144993333333333,30,0.01,"ALP",0.1
"634",0.27288,30,0.01,"ALP",0.15
"635",0.40564,30,0.01,"ALP",0.2
"636",0.52788,30,0.01,"ALP",0.25
"637",0.636573333333333,30,0.01,"ALP",0.3
"638",0.722326666666667,30,0.01,"ALP",0.35
"639",0.79354,30,0.01,"ALP",0.4
"640",0.847666666666667,30,0.01,"ALP",0.45
"641",0.888693333333333,30,0.01,"ALP",0.5
"642",0.92132,30,0.01,"ALP",0.55
"643",0.944326666666667,30,0.01,"ALP",0.6
"644",0.961506666666667,30,0.01,"ALP",0.65
"645",0.97506,30,0.01,"ALP",0.7
"646",0.98442,30,0.01,"ALP",0.75
"647",0.990973333333333,30,0.01,"ALP",0.8
"648",0.99502,30,0.01,"ALP",0.85
"649",0.997853333333333,30,0.01,"ALP",0.9
"650",0.999013333333333,30,0.01,"ALP",0.95
"651",0.999626666666667,30,0.01,"ALP",1
"652",0.00944,30,0.2,"ALP",0.01
"653",0.09228,30,0.2,"ALP",0.05
"654",0.176746666666667,30,0.2,"ALP",0.1
"655",0.236826666666667,30,0.2,"ALP",0.15
"656",0.286146666666667,30,0.2,"ALP",0.2
"657",0.335693333333333,30,0.2,"ALP",0.25
"658",0.384633333333333,30,0.2,"ALP",0.3
"659",0.434906666666667,30,0.2,"ALP",0.35
"660",0.482513333333333,30,0.2,"ALP",0.4
"661",0.532813333333333,30,0.2,"ALP",0.45
"662",0.580686666666667,30,0.2,"ALP",0.5
"663",0.628773333333333,30,0.2,"ALP",0.55
"664",0.6773,30,0.2,"ALP",0.6
"665",0.7254,30,0.2,"ALP",0.65
"666",0.773166666666667,30,0.2,"ALP",0.7
"667",0.821446666666667,30,0.2,"ALP",0.75
"668",0.867906666666667,30,0.2,"ALP",0.8
"669",0.913706666666667,30,0.2,"ALP",0.85
"670",0.956393333333333,30,0.2,"ALP",0.9
"671",0.989186666666667,30,0.2,"ALP",0.95
"672",0.999993333333333,30,0.2,"ALP",1
"673",0.01658,30,0.63,"ALP",0.01
"674",0.0749466666666667,30,0.63,"ALP",0.05
"675",0.124773333333333,30,0.63,"ALP",0.1
"676",0.174313333333333,30,0.63,"ALP",0.15
"677",0.223753333333333,30,0.63,"ALP",0.2
"678",0.274153333333333,30,0.63,"ALP",0.25
"679",0.323486666666667,30,0.63,"ALP",0.3
"680",0.372986666666667,30,0.63,"ALP",0.35
"681",0.42292,30,0.63,"ALP",0.4
"682",0.473093333333333,30,0.63,"ALP",0.45
"683",0.522826666666667,30,0.63,"ALP",0.5
"684",0.571753333333333,30,0.63,"ALP",0.55
"685",0.622553333333333,30,0.63,"ALP",0.6
"686",0.671706666666667,30,0.63,"ALP",0.65
"687",0.72138,30,0.63,"ALP",0.7
"688",0.770433333333333,30,0.63,"ALP",0.75
"689",0.82006,30,0.63,"ALP",0.8
"690",0.869226666666667,30,0.63,"ALP",0.85
"691",0.917433333333333,30,0.63,"ALP",0.9
"692",0.966753333333333,30,0.63,"ALP",0.95
"693",1,30,0.63,"ALP",1
"694",0.02126,30,0.8,"ALP",0.01
"695",0.0689866666666667,30,0.8,"ALP",0.05
"696",0.116786666666667,30,0.8,"ALP",0.1
"697",0.167113333333333,30,0.8,"ALP",0.15
"698",0.215986666666667,30,0.8,"ALP",0.2
"699",0.266,30,0.8,"ALP",0.25
"700",0.316493333333333,30,0.8,"ALP",0.3
"701",0.36674,30,0.8,"ALP",0.35
"702",0.415966666666667,30,0.8,"ALP",0.4
"703",0.46522,30,0.8,"ALP",0.45
"704",0.515,30,0.8,"ALP",0.5
"705",0.56526,30,0.8,"ALP",0.55
"706",0.614246666666667,30,0.8,"ALP",0.6
"707",0.6647,30,0.8,"ALP",0.65
"708",0.7146,30,0.8,"ALP",0.7
"709",0.763786666666667,30,0.8,"ALP",0.75
"710",0.813113333333333,30,0.8,"ALP",0.8
"711",0.862713333333333,30,0.8,"ALP",0.85
"712",0.9115,30,0.8,"ALP",0.9
"713",0.96296,30,0.8,"ALP",0.95
"714",1,30,0.8,"ALP",1
"715",0.0278066666666667,30,1,"ALP",0.01
"716",0.0661333333333333,30,1,"ALP",0.05
"717",0.11004,30,1,"ALP",0.1
"718",0.162093333333333,30,1,"ALP",0.15
"719",0.21108,30,1,"ALP",0.2
"720",0.26166,30,1,"ALP",0.25
"721",0.310993333333333,30,1,"ALP",0.3
"722",0.361326666666667,30,1,"ALP",0.35
"723",0.410493333333333,30,1,"ALP",0.4
"724",0.461,30,1,"ALP",0.45
"725",0.509773333333333,30,1,"ALP",0.5
"726",0.560086666666667,30,1,"ALP",0.55
"727",0.609446666666667,30,1,"ALP",0.6
"728",0.65938,30,1,"ALP",0.65
"729",0.709606666666667,30,1,"ALP",0.7
"730",0.759526666666667,30,1,"ALP",0.75
"731",0.808546666666667,30,1,"ALP",0.8
"732",0.8591,30,1,"ALP",0.85
"733",0.907566666666667,30,1,"ALP",0.9
"734",0.96144,30,1,"ALP",0.95
"735",1,30,1,"ALP",1
"736",0.006975,56,0.01,"ALP",0.01
"737",0.0513714285714286,56,0.01,"ALP",0.05
"738",0.150607142857143,56,0.01,"ALP",0.1
"739",0.276757142857143,56,0.01,"ALP",0.15
"740",0.402067857142857,56,0.01,"ALP",0.2
"741",0.518471428571429,56,0.01,"ALP",0.25
"742",0.617307142857143,56,0.01,"ALP",0.3
"743",0.699525,56,0.01,"ALP",0.35
"744",0.767828571428571,56,0.01,"ALP",0.4
"745",0.819957142857143,56,0.01,"ALP",0.45
"746",0.863264285714286,56,0.01,"ALP",0.5
"747",0.896975,56,0.01,"ALP",0.55
"748",0.924382142857143,56,0.01,"ALP",0.6
"749",0.946214285714286,56,0.01,"ALP",0.65
"750",0.963692857142857,56,0.01,"ALP",0.7
"751",0.976632142857143,56,0.01,"ALP",0.75
"752",0.986142857142857,56,0.01,"ALP",0.8
"753",0.993057142857143,56,0.01,"ALP",0.85
"754",0.997385714285714,56,0.01,"ALP",0.9
"755",0.99905,56,0.01,"ALP",0.95
"756",0.999760714285714,56,0.01,"ALP",1
"757",0.0132928571428571,56,0.2,"ALP",0.01
"758",0.091725,56,0.2,"ALP",0.05
"759",0.151357142857143,56,0.2,"ALP",0.1
"760",0.201214285714286,56,0.2,"ALP",0.15
"761",0.250489285714286,56,0.2,"ALP",0.2
"762",0.299710714285714,56,0.2,"ALP",0.25
"763",0.349207142857143,56,0.2,"ALP",0.3
"764",0.399471428571429,56,0.2,"ALP",0.35
"765",0.448860714285714,56,0.2,"ALP",0.4
"766",0.497671428571429,56,0.2,"ALP",0.45
"767",0.547289285714286,56,0.2,"ALP",0.5
"768",0.596721428571429,56,0.2,"ALP",0.55
"769",0.645921428571429,56,0.2,"ALP",0.6
"770",0.695357142857143,56,0.2,"ALP",0.65
"771",0.744207142857143,56,0.2,"ALP",0.7
"772",0.792235714285714,56,0.2,"ALP",0.75
"773",0.840725,56,0.2,"ALP",0.8
"774",0.888982142857143,56,0.2,"ALP",0.85
"775",0.935946428571429,56,0.2,"ALP",0.9
"776",0.979567857142857,56,0.2,"ALP",0.95
"777",1,56,0.2,"ALP",1
"778",0.0216285714285714,56,0.63,"ALP",0.01
"779",0.0651321428571429,56,0.63,"ALP",0.05
"780",0.1143,56,0.63,"ALP",0.1
"781",0.164546428571429,56,0.63,"ALP",0.15
"782",0.213839285714286,56,0.63,"ALP",0.2
"783",0.263817857142857,56,0.63,"ALP",0.25
"784",0.313578571428571,56,0.63,"ALP",0.3
"785",0.363046428571429,56,0.63,"ALP",0.35
"786",0.413082142857143,56,0.63,"ALP",0.4
"787",0.462982142857143,56,0.63,"ALP",0.45
"788",0.512760714285714,56,0.63,"ALP",0.5
"789",0.562757142857143,56,0.63,"ALP",0.55
"790",0.612660714285714,56,0.63,"ALP",0.6
"791",0.662496428571429,56,0.63,"ALP",0.65
"792",0.712317857142857,56,0.63,"ALP",0.7
"793",0.761989285714286,56,0.63,"ALP",0.75
"794",0.811639285714286,56,0.63,"ALP",0.8
"795",0.861175,56,0.63,"ALP",0.85
"796",0.910689285714286,56,0.63,"ALP",0.9
"797",0.959460714285714,56,0.63,"ALP",0.95
"798",1,56,0.63,"ALP",1
"799",0.0213821428571429,56,0.8,"ALP",0.01
"800",0.0607107142857143,56,0.8,"ALP",0.05
"801",0.110071428571429,56,0.8,"ALP",0.1
"802",0.159832142857143,56,0.8,"ALP",0.15
"803",0.209914285714286,56,0.8,"ALP",0.2
"804",0.259382142857143,56,0.8,"ALP",0.25
"805",0.309478571428571,56,0.8,"ALP",0.3
"806",0.359135714285714,56,0.8,"ALP",0.35
"807",0.408910714285714,56,0.8,"ALP",0.4
"808",0.458803571428571,56,0.8,"ALP",0.45
"809",0.509114285714286,56,0.8,"ALP",0.5
"810",0.558978571428571,56,0.8,"ALP",0.55
"811",0.608410714285714,56,0.8,"ALP",0.6
"812",0.658525,56,0.8,"ALP",0.65
"813",0.707571428571429,56,0.8,"ALP",0.7
"814",0.758460714285714,56,0.8,"ALP",0.75
"815",0.8074,56,0.8,"ALP",0.8
"816",0.857342857142857,56,0.8,"ALP",0.85
"817",0.907025,56,0.8,"ALP",0.9
"818",0.956532142857143,56,0.8,"ALP",0.95
"819",1,56,0.8,"ALP",1
"820",0.0201321428571429,56,1,"ALP",0.01
"821",0.0576821428571429,56,1,"ALP",0.05
"822",0.107107142857143,56,1,"ALP",0.1
"823",0.157339285714286,56,1,"ALP",0.15
"824",0.206907142857143,56,1,"ALP",0.2
"825",0.256807142857143,56,1,"ALP",0.25
"826",0.306714285714286,56,1,"ALP",0.3
"827",0.3563,56,1,"ALP",0.35
"828",0.406614285714286,56,1,"ALP",0.4
"829",0.456235714285714,56,1,"ALP",0.45
"830",0.506317857142857,56,1,"ALP",0.5
"831",0.555882142857143,56,1,"ALP",0.55
"832",0.605817857142857,56,1,"ALP",0.6
"833",0.655507142857143,56,1,"ALP",0.65
"834",0.705396428571429,56,1,"ALP",0.7
"835",0.755521428571429,56,1,"ALP",0.75
"836",0.8053,56,1,"ALP",0.8
"837",0.854746428571429,56,1,"ALP",0.85
"838",0.905060714285714,56,1,"ALP",0.9
"839",0.955046428571429,56,1,"ALP",0.95
"840",1,56,1,"ALP",1
"841",0.0073575,80,0.01,"ALP",0.01
"842",0.05383,80,0.01,"ALP",0.05
"843",0.1566925,80,0.01,"ALP",0.1
"844",0.2787225,80,0.01,"ALP",0.15
"845",0.398615,80,0.01,"ALP",0.2
"846",0.5063725,80,0.01,"ALP",0.25
"847",0.5977425,80,0.01,"ALP",0.3
"848",0.6740275,80,0.01,"ALP",0.35
"849",0.7387475,80,0.01,"ALP",0.4
"850",0.7907525,80,0.01,"ALP",0.45
"851",0.8337175,80,0.01,"ALP",0.5
"852",0.8720625,80,0.01,"ALP",0.55
"853",0.90191,80,0.01,"ALP",0.6
"854",0.92854,80,0.01,"ALP",0.65
"855",0.94976,80,0.01,"ALP",0.7
"856",0.96713,80,0.01,"ALP",0.75
"857",0.980435,80,0.01,"ALP",0.8
"858",0.9898625,80,0.01,"ALP",0.85
"859",0.99606,80,0.01,"ALP",0.9
"860",0.9991175,80,0.01,"ALP",0.95
"861",0.9998725,80,0.01,"ALP",1
"862",0.01644,80,0.2,"ALP",0.01
"863",0.0852175,80,0.2,"ALP",0.05
"864",0.1373375,80,0.2,"ALP",0.1
"865",0.1872625,80,0.2,"ALP",0.15
"866",0.2369925,80,0.2,"ALP",0.2
"867",0.2867325,80,0.2,"ALP",0.25
"868",0.336355,80,0.2,"ALP",0.3
"869",0.3863925,80,0.2,"ALP",0.35
"870",0.436355,80,0.2,"ALP",0.4
"871",0.4849175,80,0.2,"ALP",0.45
"872",0.534665,80,0.2,"ALP",0.5
"873",0.5842675,80,0.2,"ALP",0.55
"874",0.63363,80,0.2,"ALP",0.6
"875",0.6826925,80,0.2,"ALP",0.65
"876",0.73241,80,0.2,"ALP",0.7
"877",0.7812925,80,0.2,"ALP",0.75
"878",0.8301525,80,0.2,"ALP",0.8
"879",0.878705,80,0.2,"ALP",0.85
"880",0.9271375,80,0.2,"ALP",0.9
"881",0.9729575,80,0.2,"ALP",0.95
"882",1,80,0.2,"ALP",1
"883",0.0206875,80,0.63,"ALP",0.01
"884",0.0608175,80,0.63,"ALP",0.05
"885",0.1110475,80,0.63,"ALP",0.1
"886",0.1604925,80,0.63,"ALP",0.15
"887",0.21039,80,0.63,"ALP",0.2
"888",0.26012,80,0.63,"ALP",0.25
"889",0.31011,80,0.63,"ALP",0.3
"890",0.3599925,80,0.63,"ALP",0.35
"891",0.409605,80,0.63,"ALP",0.4
"892",0.45963,80,0.63,"ALP",0.45
"893",0.50955,80,0.63,"ALP",0.5
"894",0.55943,80,0.63,"ALP",0.55
"895",0.6092,80,0.63,"ALP",0.6
"896",0.658605,80,0.63,"ALP",0.65
"897",0.709095,80,0.63,"ALP",0.7
"898",0.7589375,80,0.63,"ALP",0.75
"899",0.8086175,80,0.63,"ALP",0.8
"900",0.858025,80,0.63,"ALP",0.85
"901",0.9077225,80,0.63,"ALP",0.9
"902",0.956965,80,0.63,"ALP",0.95
"903",1,80,0.63,"ALP",1
"904",0.0179325,80,0.8,"ALP",0.01
"905",0.057845,80,0.8,"ALP",0.05
"906",0.107935,80,0.8,"ALP",0.1
"907",0.1574625,80,0.8,"ALP",0.15
"908",0.2072625,80,0.8,"ALP",0.2
"909",0.25725,80,0.8,"ALP",0.25
"910",0.3067975,80,0.8,"ALP",0.3
"911",0.356965,80,0.8,"ALP",0.35
"912",0.406535,80,0.8,"ALP",0.4
"913",0.456375,80,0.8,"ALP",0.45
"914",0.5063075,80,0.8,"ALP",0.5
"915",0.5566175,80,0.8,"ALP",0.55
"916",0.60631,80,0.8,"ALP",0.6
"917",0.6559475,80,0.8,"ALP",0.65
"918",0.705445,80,0.8,"ALP",0.7
"919",0.75557,80,0.8,"ALP",0.75
"920",0.805195,80,0.8,"ALP",0.8
"921",0.85545,80,0.8,"ALP",0.85
"922",0.905225,80,0.8,"ALP",0.9
"923",0.9545875,80,0.8,"ALP",0.95
"924",1,80,0.8,"ALP",1
"925",0.0152325,80,1,"ALP",0.01
"926",0.0557,80,1,"ALP",0.05
"927",0.1056875,80,1,"ALP",0.1
"928",0.1556,80,1,"ALP",0.15
"929",0.20563,80,1,"ALP",0.2
"930",0.2554125,80,1,"ALP",0.25
"931",0.3052375,80,1,"ALP",0.3
"932",0.3545625,80,1,"ALP",0.35
"933",0.4048725,80,1,"ALP",0.4
"934",0.4550475,80,1,"ALP",0.45
"935",0.504535,80,1,"ALP",0.5
"936",0.554185,80,1,"ALP",0.55
"937",0.6043675,80,1,"ALP",0.6
"938",0.653795,80,1,"ALP",0.65
"939",0.70426,80,1,"ALP",0.7
"940",0.753825,80,1,"ALP",0.75
"941",0.803395,80,1,"ALP",0.8
"942",0.853805,80,1,"ALP",0.85
"943",0.9033825,80,1,"ALP",0.9
"944",0.953065,80,1,"ALP",0.95
"945",1,80,1,"ALP",1
"946",0.00751764705882353,102,0.01,"ALP",0.01
"947",0.056343137254902,102,0.01,"ALP",0.05
"948",0.159770588235294,102,0.01,"ALP",0.1
"949",0.280052941176471,102,0.01,"ALP",0.15
"950",0.394354901960784,102,0.01,"ALP",0.2
"951",0.49326862745098,102,0.01,"ALP",0.25
"952",0.579160784313726,102,0.01,"ALP",0.3
"953",0.650990196078431,102,0.01,"ALP",0.35
"954",0.710209803921569,102,0.01,"ALP",0.4
"955",0.762398039215686,102,0.01,"ALP",0.45
"956",0.807937254901961,102,0.01,"ALP",0.5
"957",0.846264705882353,102,0.01,"ALP",0.55
"958",0.880564705882353,102,0.01,"ALP",0.6
"959",0.909192156862745,102,0.01,"ALP",0.65
"960",0.935398039215686,102,0.01,"ALP",0.7
"961",0.957052941176471,102,0.01,"ALP",0.75
"962",0.973923529411765,102,0.01,"ALP",0.8
"963",0.986366666666667,102,0.01,"ALP",0.85
"964",0.994662745098039,102,0.01,"ALP",0.9
"965",0.99888431372549,102,0.01,"ALP",0.95
"966",0.999858823529412,102,0.01,"ALP",1
"967",0.0177470588235294,102,0.2,"ALP",0.01
"968",0.0797117647058824,102,0.2,"ALP",0.05
"969",0.130396078431373,102,0.2,"ALP",0.1
"970",0.179835294117647,102,0.2,"ALP",0.15
"971",0.230096078431373,102,0.2,"ALP",0.2
"972",0.279211764705882,102,0.2,"ALP",0.25
"973",0.329303921568627,102,0.2,"ALP",0.3
"974",0.378937254901961,102,0.2,"ALP",0.35
"975",0.428909803921569,102,0.2,"ALP",0.4
"976",0.478339215686275,102,0.2,"ALP",0.45
"977",0.52773137254902,102,0.2,"ALP",0.5
"978",0.578129411764706,102,0.2,"ALP",0.55
"979",0.627325490196078,102,0.2,"ALP",0.6
"980",0.676719607843137,102,0.2,"ALP",0.65
"981",0.726329411764706,102,0.2,"ALP",0.7
"982",0.775621568627451,102,0.2,"ALP",0.75
"983",0.824925490196078,102,0.2,"ALP",0.8
"984",0.873986274509804,102,0.2,"ALP",0.85
"985",0.922101960784314,102,0.2,"ALP",0.9
"986",0.969180392156863,102,0.2,"ALP",0.95
"987",1,102,0.2,"ALP",1
"988",0.0188745098039216,102,0.63,"ALP",0.01
"989",0.0593058823529412,102,0.63,"ALP",0.05
"990",0.108523529411765,102,0.63,"ALP",0.1
"991",0.158682352941176,102,0.63,"ALP",0.15
"992",0.20893137254902,102,0.63,"ALP",0.2
"993",0.258541176470588,102,0.63,"ALP",0.25
"994",0.308276470588235,102,0.63,"ALP",0.3
"995",0.357929411764706,102,0.63,"ALP",0.35
"996",0.407998039215686,102,0.63,"ALP",0.4
"997",0.458256862745098,102,0.63,"ALP",0.45
"998",0.50766862745098,102,0.63,"ALP",0.5
"999",0.557558823529412,102,0.63,"ALP",0.55
"1000",0.608123529411765,102,0.63,"ALP",0.6
"1001",0.657121568627451,102,0.63,"ALP",0.65
"1002",0.707196078431373,102,0.63,"ALP",0.7
"1003",0.757086274509804,102,0.63,"ALP",0.75
"1004",0.806572549019608,102,0.63,"ALP",0.8
"1005",0.856705882352941,102,0.63,"ALP",0.85
"1006",0.906333333333333,102,0.63,"ALP",0.9
"1007",0.955562745098039,102,0.63,"ALP",0.95
"1008",1,102,0.63,"ALP",1
"1009",0.0162137254901961,102,0.8,"ALP",0.01
"1010",0.0565862745098039,102,0.8,"ALP",0.05
"1011",0.106152941176471,102,0.8,"ALP",0.1
"1012",0.156464705882353,102,0.8,"ALP",0.15
"1013",0.206239215686275,102,0.8,"ALP",0.2
"1014",0.25586862745098,102,0.8,"ALP",0.25
"1015",0.305607843137255,102,0.8,"ALP",0.3
"1016",0.355825490196078,102,0.8,"ALP",0.35
"1017",0.405711764705882,102,0.8,"ALP",0.4
"1018",0.455470588235294,102,0.8,"ALP",0.45
"1019",0.505160784313725,102,0.8,"ALP",0.5
"1020",0.555003921568627,102,0.8,"ALP",0.55
"1021",0.605127450980392,102,0.8,"ALP",0.6
"1022",0.654950980392157,102,0.8,"ALP",0.65
"1023",0.70481568627451,102,0.8,"ALP",0.7
"1024",0.754782352941176,102,0.8,"ALP",0.75
"1025",0.8046,102,0.8,"ALP",0.8
"1026",0.854378431372549,102,0.8,"ALP",0.85
"1027",0.904182352941176,102,0.8,"ALP",0.9
"1028",0.953666666666667,102,0.8,"ALP",0.95
"1029",1,102,0.8,"ALP",1
"1030",0.0137254901960784,102,1,"ALP",0.01
"1031",0.0549921568627451,102,1,"ALP",0.05
"1032",0.104892156862745,102,1,"ALP",0.1
"1033",0.15503137254902,102,1,"ALP",0.15
"1034",0.20456862745098,102,1,"ALP",0.2
"1035",0.254549019607843,102,1,"ALP",0.25
"1036",0.304429411764706,102,1,"ALP",0.3
"1037",0.3544,102,1,"ALP",0.35
"1038",0.404080392156863,102,1,"ALP",0.4
"1039",0.453676470588235,102,1,"ALP",0.45
"1040",0.503480392156863,102,1,"ALP",0.5
"1041",0.553972549019608,102,1,"ALP",0.55
"1042",0.603213725490196,102,1,"ALP",0.6
"1043",0.653656862745098,102,1,"ALP",0.65
"1044",0.703272549019608,102,1,"ALP",0.7
"1045",0.752888235294118,102,1,"ALP",0.75
"1046",0.803101960784314,102,1,"ALP",0.8
"1047",0.852619607843137,102,1,"ALP",0.85
"1048",0.902739215686274,102,1,"ALP",0.9
"1049",0.95248431372549,102,1,"ALP",0.95
"1050",1,102,1,"ALP",1
"1051",0.00558,10,0.01,"ALP",0.01
"1052",0.04488,10,0.01,"ALP",0.05
"1053",0.13868,10,0.01,"ALP",0.1
"1054",0.26932,10,0.01,"ALP",0.15
"1055",0.40776,10,0.01,"ALP",0.2
"1056",0.5353,10,0.01,"ALP",0.25
"1057",0.6508,10,0.01,"ALP",0.3
"1058",0.7428,10,0.01,"ALP",0.35
"1059",0.81134,10,0.01,"ALP",0.4
"1060",0.86422,10,0.01,"ALP",0.45
"1061",0.90502,10,0.01,"ALP",0.5
"1062",0.93332,10,0.01,"ALP",0.55
"1063",0.95538,10,0.01,"ALP",0.6
"1064",0.96864,10,0.01,"ALP",0.65
"1065",0.98054,10,0.01,"ALP",0.7
"1066",0.98752,10,0.01,"ALP",0.75
"1067",0.99298,10,0.01,"ALP",0.8
"1068",0.9957,10,0.01,"ALP",0.85
"1069",0.99728,10,0.01,"ALP",0.9
"1070",0.99834,10,0.01,"ALP",0.95
"1071",0.99904,10,0.01,"ALP",1
"1072",0.0063,10,0.2,"ALP",0.01
"1073",0.06558,10,0.2,"ALP",0.05
"1074",0.17974,10,0.2,"ALP",0.1
"1075",0.28512,10,0.2,"ALP",0.15
"1076",0.37278,10,0.2,"ALP",0.2
"1077",0.43826,10,0.2,"ALP",0.25
"1078",0.49932,10,0.2,"ALP",0.3
"1079",0.552,10,0.2,"ALP",0.35
"1080",0.60248,10,0.2,"ALP",0.4
"1081",0.6496,10,0.2,"ALP",0.45
"1082",0.6976,10,0.2,"ALP",0.5
"1083",0.74166,10,0.2,"ALP",0.55
"1084",0.78538,10,0.2,"ALP",0.6
"1085",0.83072,10,0.2,"ALP",0.65
"1086",0.87044,10,0.2,"ALP",0.7
"1087",0.90836,10,0.2,"ALP",0.75
"1088",0.94024,10,0.2,"ALP",0.8
"1089",0.97018,10,0.2,"ALP",0.85
"1090",0.98934,10,0.2,"ALP",0.9
"1091",0.99932,10,0.2,"ALP",0.95
"1092",0.99998,10,0.2,"ALP",1
"1093",0.00692,10,0.63,"ALP",0.01
"1094",0.10458,10,0.63,"ALP",0.05
"1095",0.16446,10,0.63,"ALP",0.1
"1096",0.21688,10,0.63,"ALP",0.15
"1097",0.26466,10,0.63,"ALP",0.2
"1098",0.31342,10,0.63,"ALP",0.25
"1099",0.36278,10,0.63,"ALP",0.3
"1100",0.41414,10,0.63,"ALP",0.35
"1101",0.46202,10,0.63,"ALP",0.4
"1102",0.5122,10,0.63,"ALP",0.45
"1103",0.55898,10,0.63,"ALP",0.5
"1104",0.60782,10,0.63,"ALP",0.55
"1105",0.65682,10,0.63,"ALP",0.6
"1106",0.7067,10,0.63,"ALP",0.65
"1107",0.7542,10,0.63,"ALP",0.7
"1108",0.80538,10,0.63,"ALP",0.75
"1109",0.84758,10,0.63,"ALP",0.8
"1110",0.90228,10,0.63,"ALP",0.85
"1111",0.93894,10,0.63,"ALP",0.9
"1112",0.99706,10,0.63,"ALP",0.95
"1113",1,10,0.63,"ALP",1
"1114",0.00726,10,0.8,"ALP",0.01
"1115",0.10528,10,0.8,"ALP",0.05
"1116",0.13946,10,0.8,"ALP",0.1
"1117",0.20002,10,0.8,"ALP",0.15
"1118",0.24044,10,0.8,"ALP",0.2
"1119",0.29606,10,0.8,"ALP",0.25
"1120",0.3404,10,0.8,"ALP",0.3
"1121",0.39566,10,0.8,"ALP",0.35
"1122",0.4406,10,0.8,"ALP",0.4
"1123",0.49302,10,0.8,"ALP",0.45
"1124",0.5388,10,0.8,"ALP",0.5
"1125",0.59286,10,0.8,"ALP",0.55
"1126",0.63618,10,0.8,"ALP",0.6
"1127",0.6905,10,0.8,"ALP",0.65
"1128",0.73436,10,0.8,"ALP",0.7
"1129",0.79122,10,0.8,"ALP",0.75
"1130",0.8299,10,0.8,"ALP",0.8
"1131",0.8912,10,0.8,"ALP",0.85
"1132",0.9195,10,0.8,"ALP",0.9
"1133",0.99556,10,0.8,"ALP",0.95
"1134",1,10,0.8,"ALP",1
"1135",0.00648,10,1,"ALP",0.01
"1136",0.1019,10,1,"ALP",0.05
"1137",0.11654,10,1,"ALP",0.1
"1138",0.19394,10,1,"ALP",0.15
"1139",0.22136,10,1,"ALP",0.2
"1140",0.28862,10,1,"ALP",0.25
"1141",0.32536,10,1,"ALP",0.3
"1142",0.385,10,1,"ALP",0.35
"1143",0.42674,10,1,"ALP",0.4
"1144",0.48224,10,1,"ALP",0.45
"1145",0.52582,10,1,"ALP",0.5
"1146",0.582,10,1,"ALP",0.55
"1147",0.62446,10,1,"ALP",0.6
"1148",0.68146,10,1,"ALP",0.65
"1149",0.72258,10,1,"ALP",0.7
"1150",0.78416,10,1,"ALP",0.75
"1151",0.81818,10,1,"ALP",0.8
"1152",0.88654,10,1,"ALP",0.85
"1153",0.90896,10,1,"ALP",0.9
"1154",0.99424,10,1,"ALP",0.95
"1155",1,10,1,"ALP",1
"1156",0.00597333333333333,30,0.01,"ALP",0.01
"1157",0.0479666666666667,30,0.01,"ALP",0.05
"1158",0.144993333333333,30,0.01,"ALP",0.1
"1159",0.27288,30,0.01,"ALP",0.15
"1160",0.40564,30,0.01,"ALP",0.2
"1161",0.52788,30,0.01,"ALP",0.25
